Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
2012/2/0/0,,VNL,,,90000000000,4880711699,104520571889,110656699791,36175470127,2000000000,73844210784,,41844538351
2012/2/0/0,,VNM,,,10006413990000,1505655189705,4589449004173,7010950953703,2143732190431,931730788492,2430088289807,4316253766478,4098349242682
2012/2/0/0,,VNS,,,678591920000,31471208657,545417745158,660154417972,28829611723,,129506837973,3900485507,158821905071
2012/2/0/0,,VOS,,,1400000000000,-43206668426,614181495419,652475173019,32605742416,,489011710377,203251303917,764321098925
2012/2/0/0,,VPH,,,302086840000,-2705638074,31956418047,29657563560,4302464000,44364954000,183840461000,1329534043000,542763058000
2012/2/0/0,,VRC,,,145047620000,-302510279,24013796091,28394021033,4002293535,248058000,42027555966,265378983139,209106561812
2012/2/0/0,,VSC,,,345415410000,59215302820,138196706323,203758170517,47044172112,346953011947,172201137874,20679907695,256080630586
2012/2/0/0,,VSH,,,2062412460000,74285528775,36160795156,94393731390,426845900208,330685326000,627307289383,29485177411,397001077346
2012/2/0/0,,VSI,,,132000000000,6303653937,53890799903,72088449328,5901904649,,188664640867,74329989797,252601406531
2012/2/0/0,,VTB,,,119820500000,1186033644,34065161680,44129568761,24907249910,78329536000,30838826427,47696893999,54364957411
2012/2/0/0,,VTO,,,798666660000,19615212339,325234224838,391095396734,218029828487,1146216600,95600248953,84979805798,515312816121
2012/1/0/0,,AAA,,,396000000000,15528999078,216094982255,264734451335,15684040462,,132398441481,132932413540,334544074743
2012/1/0/0,,AAM,,,126358400000,7048000906,107540665975,119877886956,64943381093,103229524,88913809394,70617393330,32679744184
2012/1/0/0,,ABT,,,141072070000,27154072886,141700263321,177105979609,111491392603,31570434055,96486740388,113798527061,69047088908
2012/1/0/0,,ACC,,,100000000000,22960116089,97219821690,126261141421,17387806651,,181353531090,20624125148,77787742298
2012/1/0/0,,ACL,,,183996750000,483294431,208353427578,233127026945,12684925461,,205955090033,278450775789,445636772514
2012/1/0/0,,AGM,,,182000000000,3929919096,348296261564,377036297980,84816497674,,90811558418,414135124150,494666712142
2012/1/0/0,,ANV,,,660000000000,7264861432,284973762390,324790443192,127290644180,81213433972,452655599626,517053707524,641489225833
2012/1/0/0,,APC,,,120204000000,1477840472,13318113099,24019056627,5640278887,,30416318639,373257262,47307483878
2012/1/0/0,,ASM,,,2145754800000,15467772319,162131299441,205358898632,24257427919,,494662305162,429219903867,682757281732
2012/1/0/0,,ASP,,,373399290000,7324454304,513324075264,557284659678,34880996161,73277065935,167045961222,81191893654,563524462149
2012/1/0/0,,BBC,,,154207820000,1756438211,140046539403,194473818689,17964866359,,233208792801,133462554370,197631095151
2012/1/0/0,,BCE,,,300000000000,10409200912,156128568918,173564355324,6380083449,,225755797050,448274421202,318486279275
2012/1/0/0,,BMC,,,123926300000,23008729567,46403823029,83349972568,59477175554,86847979324,25376467620,19365273555,104305044211
2012/1/0/0,,BMP,,,454784800000,80999806615,272422429290,404891500030,141683168620,45000000000,313573648666,362519195757,147015755901
2012/1/0/0,,BRC,,,123749970000,2639326186,40849390030,50206904286,44335194921,3668041667,40743320040,40727947444,53187310978
2012/1/0/0,,BTP,,,604856000000,-12286100706,325125702833,321256608244,44386392918,100000000000,981500638609,107683198776,323289030193
2012/1/0/0,,BTT,,,106000000000,9383104474,59696327021,83899224105,73216136352,255525000,47855345802,38085454610,55784344479
2012/1/0/0,,C47,,,120000000000,6346193603,221731210475,264656293298,8663421976,,595191598138,363900525633,930799114335
2012/1/0/0,,CCI,,,133986200000,3117331094,90815807758,96925153922,80830196729,,19255190629,11888397174,29414301832
2012/1/0/0,,CCL,,,250000000000,2888954720,11665790825,16704512730,2004884569,,76885752799,352851312735,195089741456
2012/1/0/0,,CDC,,,157064060000,3223373367,35416183207,43368345169,12467726469,6136739500,226189619953,365049865336,395374487456
2012/1/0/0,,CIG,,,134399470000,167734282,11670265052,14376720453,532147316,,180864993310,220714238940,122149405033
2012/1/0/0,,CII,,,1952909040000,0,9387284454,51461814484,469486553186,262731449000,503611303226,151621440075,823130800794
2012/1/0/0,,CLC,,,131038300000,5805700067,323546792683,349045161090,39432505708,1460058400,297027309825,266050105924,458342560247
2012/1/0/0,,CLG,,,211500000000,1203218411,10007609894,16720320513,1539970345,82208867011,259221159104,111830616471,321380180124
2012/1/0/0,,CLL,,,340000000000,14037763906,16543544887,36922410299,50302992625,,51496690361,128502300,62558121814
2012/1/0/0,,CLW,,,130000000000,5641698607,139345155226,150860043362,66456190583,,22141222007,11388189581,69008973201
2012/1/0/0,,CMG,,,673419530000,-3709054934,474672039183,530816499869,28921012148,24495071326,460669802695,389506428452,812684578123
2012/1/0/0,,CMV,,,121039120000,9522847563,1153683332940,1188527310774,50436349256,5320880000,86881647733,166213783579,264319855964
2012/1/0/0,,CMX,,,13221234,3138279377,189409773527,221922986673,13614722430,,110062696839,552020068509,689178818989
2012/1/0/0,,CNG,,,270000000000,27068456043,113855561097,150599678573,168889440097,62550000000,120956972222,16344441718,128934045157
2012/1/0/0,,COM,,,141206280000,6582026481,1272598926163,1309156310114,31126505153,54670475000,96007169761,102351146164,154342513320
2012/1/0/0,,CSM,,,672932050000,39001222537,567777485271,701473867288,26276687226,,346155768599,785386594215,850993222797
2012/1/0/0,,CTD,,,422000000000,48482116145,883050725657,960964584037,797166124520,5093785000,1247106329879,265051919983,1491947697448
2012/1/0/0,,CTI,,,329999970000,3014361199,55897074182,73234837708,30221354895,,282284092836,169223894721,349993502634
2012/1/0/0,,CVT,,,191999968000,3055747155,50796769117,61091293962,16067759824,,35835734998,81052767639,127991995032
2012/1/0/0,,D2D,,,107000000000,14037213006,9739923928,33163710331,83752004863,22500000000,140881282243,48066954871,257050505457
2012/1/0/0,,DAG,,,137500000000,3564865815,88554634118,111195609604,2759586910,,161544005645,228813292087,372271790693
2012/1/0/0,,DBC,,,627419230000,204108913511,1771839696754,2065948534627,414732351911,,1041413149369,1172170353068,1643401210002
2012/1/0/0,,DBT,,,69998950000,1919364339,106980412322,132353824108,5438055541,655380389,103290645641,121060810561,205150844046
2012/1/0/0,,DC4,,,52498460000,2037163099,33617030076,37670514978,28313636734,1104392500,60727448424,108675902117,160262848489
2012/1/0/0,,DCL,,,99136920000,3132966066,163440080714,203106678232,4680863094,,302868967900,224883107409,529373958414
2012/1/0/0,,DHA,,,151199460000,1310961950,43129529168,49244882945,8617774557,27008748534,47473731509,28442188886,58574438629
2012/1/0/0,,DHC,,,156899990000,2050752986,51493493651,65326395241,9822353286,,52971666065,185022540847,277664759391
2012/1/0/0,,DHG,,,871643300000,103440688310,329439046884,620381243808,498594075954,448558290,489731655727,525848432303,486792557520
2012/1/0/0,,DHM,,,234983700000,11557929906,34281766648,54093354657,2292870027,,40232040595,143893474052,110176413809
2012/1/0/0,,DIG,,,3149436010000,22200482964,143480055074,189810592246,226027091697,83468395628,1181846943125,1642943887471,1357415729075
2012/1/0/0,,DLG,,,1492535080000,10058263741,224878542379,254467511381,6132984341,45726751221,880340195362,411976891733,836741609737
2012/1/0/0,,DMC,,,267137970000,19774676007,165144029707,249447745092,20197434503,,220400742766,208684477258,197045566302
2012/1/0/0,,DPM,,,3800000000000,936910707538,1562377770742,2728970403180,5604434097913,179600000000,416899701541,943919077703,1422713586498
2012/1/0/0,,DPR,,,430000000000,98474506547,209377323226,301079538557,760688645907,209311048244,164424691620,114675667080,198714015469
2012/1/0/0,,DQC,,,314583420000,11262283807,155453432716,212259033368,196687249944,11593473200,963098497896,334756898789,948970620804
2012/1/0/0,,DRC,,,913800030000,57704838503,587131738134,698557818274,35218753190,,439666800156,660459750666,491613266789
2012/1/0/0,,DRH,,,183997020000,213758599,52677476190,54905210400,2376183781,5118666707,65263248203,7761000,79987999841
2012/1/0/0,,DRL,,,95000000000,8420652149,4332417347,13631297596,11302968088,,5800577595,953222424,4625217193
2012/1/0/0,,DSN,,,120830090000,16552419754,15625321510,43200641344,47621713368,,1015903105,515045233,13320958133
2012/1/0/0,,DTA,,,172000000000,981788254,10320837862,13502856218,2281238483,,9874972644,138257870615,57016243361
2012/1/0/0,,DTL,,,614356040000,1479974277,352093062563,381456949407,7956381456,859431087,137293047677,993970115779,898156363226
2012/1/0/0,,DTT,,,81518200000,3079874,11566415992,12149156418,2979406109,72000,22134321931,13250811311,8446424620
2012/1/0/0,,DVP,,,400000000000,44530893310,64782883786,108950056752,73460203379,160000000000,76285042104,6386017551,77880932046
2012/1/0/0,,DXG,,,1007000000000,-1321567229,3821409880,34725550517,53750649517,,290386990500,96877542270,328379153535
2012/1/0/0,,DXV,,,99000000000,1813146460,168140390669,170814891415,68332151556,,78270287241,43276282306,286039077605
2012/1/0/0,,ELC,,,509282430000,32020637287,33248216160,70320681691,399794376888,23078638845,303818956043,85625433192,442181634426
2012/1/0/0,,EVE,,,279865180000,13896636766,87988674626,134356263989,88308437670,,151010188940,354096603245,116997592062
2012/1/0/0,,FCN,,,457228540000,25452883009,235268197090,280292110547,165607716647,,156810742928,192094814948,441606982201
2012/1/0/0,,FDC,,,276099880000,10084074588,15794747843,43525843561,9625175537,86406833050,50077877280,198220394280,187590561041
2012/1/0/0,,FLC,,,3748938820000,265344207,32106767751,34028263460,5516186615,260890000000,78105535842,2354120605,358288033402
2012/1/0/0,,FMC,,,200000000000,-10455536215,352042149619,370522935625,97369892264,,73416941856,225085459654,374872243196
2012/1/0/0,,FPT,,,3439766000000,460416867590,7820009646938,8937351712804,2177152385909,879619795330,3521895840476,3361501344868,7257525409044
2012/1/0/0,,GAS,,,18950000000000,2393749343941,14884420226326,18447361123583,10770265404396,772105375000,13020970060522,1313257987577,14382938020212
2012/1/0/0,,GDT,,,149094600000,8954254078,31283250623,48971402280,37262298712,,19638839622,71300967712,59545905803
2012/1/0/0,,GIL,,,139245880000,17236238856,151826428228,190482471768,248932118618,51234237702,157568053727,189716149118,469145754209
2012/1/0/0,,GMC,,,116903300000,9810031595,158104292687,190121788482,6558348805,,120438266962,195895530394,289953401583
2012/1/0/0,,GMD,,,1196219940000,39003832858,536628393120,614831425368,700070760956,621375839284,1139478136238,97062413835,1469133599735
2012/1/0/0,,GSP,,,300000000000,13049440924,233099858394,255227038282,58006205515,123000000000,191641130089,19922318724,192207477320
2012/1/0/0,,GTA,,,104000000000,3402157155,93956004674,102939060688,34535017610,,75550974701,68281852876,92463761936
2012/1/0/0,,HAG,,,7899679470000,76817631000,618569267000,870380927000,1687406551000,97356499000,6220725682000,4676558745000,7185617877000
2012/1/0/0,,HAP,,,515202360000,339147150,65141906301,78123764429,17220443385,373700217,185886774540,93241210960,131232108808
2012/1/0/0,,HAS,,,80000000000,1029950968,34111867109,35431184131,20247118126,11652372800,142154292034,8877628487,68810787552
2012/1/0/0,,HAX,,,111161690000,-8493742403,161130896207,165377109634,4005785557,,61368485680,116630559532,141465995908
2012/1/0/0,,HBC,,,573685670000,18959580747,570300411846,654996511526,94746700927,252133405290,1902566615223,182091534332,2409706304376
2012/1/0/0,,HDC,,,411131990000,6735940922,40433079472,56595092517,22169463723,2414600700,171822816484,871911774205,460809203574
2012/1/0/0,,HDG,,,651542050000,5236238503,74143273320,83804232493,47827741650,39072436663,371044917732,767407966547,777185384492
2012/1/0/0,,HHS,,,1109955570000,15654271522,79213585346,95917447033,8165878378,,67995655358,73649285064,93763913032
2012/1/0/0,,HMC,,,210000000000,7897363406,1277450710483,1317867592717,15470643050,6785000000,519310012270,418903469004,885831024387
2012/1/0/0,,HOT,,,80000000000,10814154183,27977871804,44432714940,27266655133,,15907746723,1262581322,36033511268
2012/1/0/0,,HPG,,,4886431750000,200048596355,3539010490529,4085721379453,719588084795,20000000000,1948154712321,5783495559436,5555309687051
2012/1/0/0,,HQC,,,2000000000000,1306612051,9780715340,14452880839,5747974613,470758853920,740497547197,564615365013,1735850079511
2012/1/0/0,,HRC,,,172609760000,35885705106,100896470830,110432800980,69779952152,1000000000,10526690091,43310079840,35255723310
2012/1/0/0,,HSG,,,1310270670000,99076152464,2161714456299,2523619519396,72363327217,,673116089339,2089650202160,3266773308888
2012/1/0/0,,HT1,,,3130000000000,,874728887026,1160668119826,124397209892,4697114400,432798488623,1168284547210,4483142230247
2012/1/0/0,,HTI,,,249492000000,7049030209,13776602882,36690790918,4313895413,,7883645318,555828300,10329194890
2012/1/0/0,,HTL,,,120000000000,-34435328,31116509473,35127368088,8450273538,,7176104092,61052101438,47133380218
2012/1/0/0,,HTV,,,131040000000,12195258107,24917907389,28732001934,18342559697,46330282300,73602352785,587699296,29382247250
2012/1/0/0,,HU1,,,100000000000,434535627,70195484971,77919003013,27848056920,,211034396639,737273793000,868483903735
2012/1/0/0,,HU3,,,99999440000,3995826741,89054893384,99437465104,20881785671,,194174395686,378577404827,525086107777
2012/1/0/0,,HVX,,,399600000000,3293147253,132216974976,151863725366,80268485004,,93898814432,47682010797,127984097644
2012/1/0/0,,IDI,,,855000000000,5562649945,213987463300,254049010742,91587229738,31800374000,468550843560,242065391818,790252762920
2012/1/0/0,,IJC,,,2741945250000,53930015244,95119397353,183797477815,114462519952,,879008173087,2372832433682,629882400428
2012/1/0/0,,IMP,,,289426460000,21845210166,83842124383,173985563537,136115303763,4473457398,177617236642,211892996061,83415798142
2012/1/0/0,,ITA,,,8384248490000,4757684337,17294425762,34711851971,17372392757,,1281044574915,2857792796566,2069085615083
2012/1/0/0,,ITC,,,690866880000,3502161466,24127626398,27585803078,23748903659,,454449291700,1748175315345,797343994003
2012/1/0/0,,ITD,,,127711950000,90174149,84118896124,112847148173,52522392452,10156560646,129935751243,161945018244,256314320926
2012/1/0/0,,JVC,,,1125001710000,4012318158,37306039748,56156914839,15258638951,,418830004762,160325524427,321952203225
2012/1/0/0,,KBC,,,4757111670000,12195457410,27862364574,147254740039,13558729442,93401388000,1671336362343,5904610336051,2485377941508
2012/1/0/0,,KDC,,,2566533970000,1522067544,466343809013,707093207014,1042144818568,298759007350,1124230683258,316617583432,1593986532214
2012/1/0/0,,KDH,,,1260000000000,567491000,3401567000,21950256000,88921096000,,318799049000,992179578000,244628690000
2012/1/0/0,,KHP,,,415512960000,4405276695,356243973474,384599617568,265766709919,11671929876,84935416366,88919346487,269621766013
2012/1/0/0,,KMR,,,488814430000,259943850,59527058759,73861185771,2797339258,,253077320342,136372876886,200585901066
2012/1/0/0,,L10,,,90000000000,4547352631,114665447175,137518807885,51305746608,,107077997029,151855822292,288927176027
2012/1/0/0,,LAF,,,147280190000,-35743962210,217261675714,197380437328,9607059856,13598400,44029408850,521921013056,500791463156
2012/1/0/0,,LBM,,,85000000000,2902317693,31348516820,44770073709,18153629251,14456388889,35856328484,27465433682,46319279352
2012/1/0/0,,LCG,,,780000000000,6200927658,172836286923,209357681085,21107283696,,630057092520,405573132950,876282105420
2012/1/0/0,,LCM,,,246330000000,20351413490,18557918992,30346320347,14024567845,3000000000,38940309679,20931671857,7918649423
2012/1/0/0,,LGC,,,728547650000,0,25134519896,31383710052,623906230,,16674225387,71281410198,80991521433
2012/1/0/0,,LGL,,,199992750000,1429736340,23149128557,35170663050,7792005886,51227766817,284042052268,104707119841,475850249135
2012/1/0/0,,LHG,,,260826270000,-18437006298,-2197987704,1022006039,36996105058,,388023130993,426685426554,577024509837
2012/1/0/0,,LIX,,,216000000000,11170856179,294999125453,342626752494,54042969286,,118161282615,121146266608,155432389397
